COMM_CODE,COMM_NAME,References
120407,Boeng Kak Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120210,Srah Chak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120408,Boeng Kak Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
050703,Khtum Krang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
140806,Preaek Ta Sar,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
080601,Akreiy Ksatr,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
080607,Peam Oknha Ong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
090502,Peam Krasaob,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KohKong__01.03.2012.pdf
141301,Angkor Tret,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
120211,Voat Phnum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120205,Phsar Kandal Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120209,Phsar Chas,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120401,Phsar Depou Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120201,Phsar Thmei Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120404,Tuek L'ak Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120202,Phsar Thmei Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120305,Monourom,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120306,Mittakpheap,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
050705,Pneay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
120206,Phsar Kandal Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120203,Phsar Thmei Bei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
141305,Me Bon,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
090603,Chi Kha Leu,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KohKong__01.03.2012.pdf
120307,Veal Vong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120402,Phsar Depou Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120304,Ou Ruessei Buon,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120208,Chey Chumneah,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120204,Boeng Reang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080605,Kaoh Reah,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120303,Ou Ruessei Bei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120405,Tuek L'ak Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120301,Ou Ruessei Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120403,Phsar Depou Bei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120302,Ou Ruessei Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120922,Kamboul,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120406,Tuek L'ak Bei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120308,Boeng Prolit,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120207,Chakto Mukh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080610,Preaek Rey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120409,Phsar Daeum Kor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
050708,Sambour,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
200410,Krasang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
120410,Boeng Salang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120107,Tuol Svay Prey Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120101,Tonle Basak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120608,Nirouth,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120102,Boeng Keng Kang Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
050707,Samraong Tong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
120105,Oulampik,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120103,Boeng Keng Kang Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120106,Tuol Svay Prey Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120612,Veal Sbov,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120108,Tumnob Tuek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120104,Boeng Keng Kang Bei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080803,Chhak Chheu Neang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
141108,Ta Kao,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
120610,Preaek Aeng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080804,Damnak Ampil,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120109,Tuol Tumpung Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080614,Thma Kor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120602,Boeng Tumpun,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120111,Boeng Trabaek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120110,Tuol Tumpung Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120609,Kbal Kaoh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120605,Chbar Ampov Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
141105,Preaek Anteah,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
080208,Phum Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
140207,Smaong Khang Tboung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
080801,Baek Chan,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120112,Phsar Daeum Thkov,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120923,Kantaok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080608,Phum Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120604,Chbar Ampov Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120606,Chak Angrae Leu,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080811,Peuk,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
050605,Krang Dei Vay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
141304,Damrei Puon,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
050711,Tang Krouch,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
120603,Preaek Pra,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080615,Tuek Khleang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
080206,Kokir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
141002,Cheung Tuek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
050715,Voa Sa,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
120607,Chak Angrae Kraom,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
050201,Chbar Mon,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
080203,Dei Edth,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
141306,Pean Roung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
050713,Trapeang Kong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
120904,Phleung Chheh Roteh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
200413,Sambuor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
090302,Kaoh Kapi,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KohKong__01.03.2012.pdf
050203,Roka Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
080813,Prey Puok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120515,Cheung Aek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080807,Krang Mkak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120507,Pong Tuek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
200409,Kokir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
120508,Prey Veaeng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080808,Lumhach,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
141003,Kampong Leav,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
120921,Boeng Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
120611,Preaek Thmei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
050204,Sopoar Tep,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
080603,Boeng Krum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
200401,Ampil,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
080201,Banteay Daek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
081103,Daeum Mien,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
080611,Preaek Ruessei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
141106,Preaek Chrey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
081104,Ta Khmau,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
140506,Prey Totueng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
050610,Tang Samraong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
080202,Chheu Teal,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120513,Prateah Lang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
081102,Preaek Ruessei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
141001,Baray,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
080606,Lvea Sa,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120519,Spean Thma,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
140507,Svay Chrum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
050701,Roleang Chak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
081101,Ta Kdol,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
050202,Kandaol Dom,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
141309,Samraong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PreyVeng__01.03.2012.pdf
081106,Kampong Samnanh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
200414,Sambatt Mean Chey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
090301,Chrouy Pras,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KohKong__01.03.2012.pdf
050706,Roleang Kreul,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
120514,Sak Sampov,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
200406,Chrey Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_SvayRieng__01.03.2012.pdf
120517,Preaek Kampis,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
080106,Daeum Rues,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
081105,Preaek Hour,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
081002,Kaoh Anlong Chen,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
050205,Svay Kravan,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
050611,Tang Sya,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
080204,Kampong Svay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
081013,Svay Rolum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
120512,Krang Pongro,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_PhnomPenh__01.03.2012.pdf
081011,Setbou,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
080118,Roleang Kaen,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
080117,Roka,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
080211,Samraong Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
050702,Kahaeng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
080604,Kaoh Kaev,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kandal__01.03.2012.pdf
